code,year,1. Mean air temperature,"10. PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11. Arable land (hectares),12. Livestock production index (2014-2016 = 100),2. Energy use in agriculture,3. Land area,4. Agriculture land area (% of land area),5. Average precipitation (mm),6. Permanent cropland (% of land area),7. Fertilizer consumption (kilograms per hectare of arable land),"8. Annual freshwater withdrawals, total (billion cubic meters)",9. Fertilizer consumption (kilograms per hectare of arable land)
FJI,2010,24.7,12.41499268,63200.0,80.62,18.0425,18270.0,17.46579091,2173.56,0.7,42.68987342,0.0849,42.68987342
FJI,2011,24.78,12.48716076,64600.0,95.99,18.1039,18270.0,17.42747674,2152.01,0.688,90.63467492,0.0849,90.63467492
FJI,2012,24.84,12.69281837,66000.0,102.45,17.2701,18270.0,17.38916256,2104.69,0.401,72.32060606,0.0849,72.32060606
FJI,2013,24.93,12.65568574,67400.0,90.43,18.4101,18270.0,17.35084839,2181.74,0.761,83.0620178,0.0849,83.0620178
FJI,2014,24.81,12.14271622,68800.0,108.3,18.4745,18270.0,17.31253421,2208.88,0.612,84.91831395,0.0849,84.91831395
FRA,1990,10.97,18.30549575,17784800.0,105.47,7581.6,547566.0,55.8705252,999.23,1.571,319.5312851,37.681,319.5312851
FRA,1991,10.97,18.11751466,17831300.0,107.32,8161.2,547566.0,55.67347133,961.92,0.236,312.091659,38.45,312.091659
FRA,1992,10.57,17.92264517,17846900.0,105.36,8258.4,547566.0,55.48974918,935.92,0.64,253.8255944,39.219,253.8255944
FRA,1993,10.64,17.71943348,18033800.0,104.94,8046.0,547566.0,55.31990664,980.18,0.31,255.2983841,37.4414,255.2983841
FRA,1994,10.93,17.50642578,18096200.0,106.52,9432.0,547566.0,55.16211744,992.63,1.532,260.3972105,35.6638,260.3972105
FRA,1995,10.85,17.28216825,18173100.0,109.05,9424.8,547566.0,55.06222081,955.07,1.315,270.4106619,33.8862,270.4106619
FRA,1996,10.98,17.0410325,18205000.0,111.38,10393.2,547566.0,54.96378519,974.57,0.179,278.1653392,32.1086,278.1653392
FRA,1997,10.99,16.78748658,18270100.0,112.62,9806.4,547566.0,54.86023603,1001.56,1.229,273.0581661,30.331,273.0581661
FRA,1998,11.08,16.53522133,18318000.0,112.12,9748.8,547566.0,54.7513907,957.58,0.938,264.0572115,31.12033333,264.0572115
FRA,1999,11.11,16.29792758,18353100.0,109.31,9388.8,547566.0,54.65843387,978.56,1.197,258.9971177,31.90966667,258.9971177
FRA,2000,11.27,16.08929618,18354400.0,103.28,9813.6,547567.0,54.43607814,932.25,1.173,225.8205117,32.699,225.8205117
FRA,2001,11.25,15.88029279,18345900.0,104.21,10364.4,547567.0,54.26422703,957.8,1.393,227.7348072,32.5265,227.7348072
FRA,2002,11.22,15.6420885,18371500.0,105.22,10807.2,547567.0,54.0768527,937.31,1.055,211.2837819,32.354,211.2837819
FRA,2003,11.38,15.38868229,18354800.0,103.26,12196.8,547867.0,53.90833907,962.43,1.8,223.3639157,32.71866667,223.3639157
FRA,2004,11.38,15.13407314,18368000.0,101.4,25214.4,547567.0,53.79871322,969.94,0.974,212.1080139,33.08333333,212.1080139
FRA,2005,11.51,14.89226004,18377600.0,100.93,26766.0,547557.0,53.67550776,966.88,1.021,192.4625631,33.448,192.4625631
FRA,2006,11.63,14.6287317,18339000.0,96.0,27352.8,547557.0,53.53360472,951.87,1.312,190.3825727,32.22,190.3825727
FRA,2007,11.47,14.33399712,18286200.0,97.21,25279.2,547557.0,53.33892179,985.25,1.407,209.3381895,30.992,209.3381895
FRA,2008,11.62,14.05958574,18268700.0,99.42,24206.4,547557.0,53.16359758,974.33,0.991,152.4465342,28.66,152.4465342
FRA,2009,11.63,13.85702699,18256200.0,97.83,27280.8,547557.0,52.99886587,972.56,1.207,120.563425,28.4703,120.563425
FRA,2010,11.61,13.77785029,18300700.0,99.43,27860.4,547557.0,52.82792476,959.16,0.391,150.5379576,28.578,150.5379576
FRA,2011,11.56,13.79747194,18274400.0,101.15,29851.2,547557.0,52.74081055,962.86,1.526,141.2993039,30.146,141.2993039
FRA,2012,11.4,12.55858852,18281700.0,98.64,30967.2,547557.0,52.67908181,973.16,1.212,160.7863054,28.063,160.7863054
FRA,2013,11.65,12.45829227,18305700.0,96.66,32011.2,547557.0,52.54923232,993.61,0.705,169.4173946,27.157,169.4173946
FRA,2014,11.52,10.68767467,18333100.0,99.19,29682.0,547557.0,52.536083,974.9,2.036,168.4267254,27.297,168.4267254
GAB,1990,24.93,27.24778091,311000.0,66.48,40.1249,257670.0,7.782745372,2078.68,0.144,3.604501608,0.073915385,3.604501608
GAB,1991,24.88,26.96227794,313000.0,67.02,40.5462,257670.0,7.806659681,2019.71,0.106,1.916932907,0.078553846,1.916932907
GAB,1992,24.47,26.7698013,315000.0,69.37,41.7047,257670.0,7.83057399,1986.7,-0.207,1.587301587,0.083192308,1.587301587
GAB,1993,24.53,26.65338507,317000.0,71.43,43.7056,257670.0,7.854488299,2043.68,0.138,1.261829653,0.087830769,1.261829653
GAB,1994,24.75,26.59606335,319000.0,71.93,39.3877,257670.0,7.878402608,2088.59,0.198,1.253918495,0.092469231,1.253918495
GAB,1995,24.77,26.58087021,325000.0,74.36,41.1254,257670.0,7.902316917,2084.63,0.6,1.230769231,0.097107692,1.230769231
GAB,1996,24.8,26.72982554,325000.0,75.58,46.5491,257670.0,7.926231226,2106.0,0.116,0.615384615,0.101746154,0.615384615
GAB,1997,24.95,27.08477929,325000.0,78.31,48.2868,257670.0,7.950145535,2079.95,0.384,0.615384615,0.106384615,0.615384615
GAB,1998,24.99,27.50851068,325000.0,80.43,51.9729,257670.0,7.974059844,2052.79,1.116,1.332307692,0.111023077,1.332307692
GAB,1999,24.98,27.86379892,325000.0,81.9,53.7632,257670.0,7.997974153,2047.39,0.563,0.923076923,0.115661539,0.923076923
GAB,2000,25.05,28.0134232,325000.0,83.68,52.0782,257670.0,8.021888462,2079.93,0.299,0.923076923,0.1203,0.923076923
GAB,2001,25.19,27.92319556,325000.0,84.52,55.7115,257670.0,8.041522102,2063.59,0.25,0.923076923,0.12406,0.923076923
GAB,2002,25.16,27.70071784,325000.0,85.54,58.713,257670.0,8.061155742,2024.65,0.621,5.578461538,0.12782,5.578461538
GAB,2003,25.13,27.42145398,325000.0,86.29,60.8193,257670.0,8.080789382,2149.25,0.84,3.612307692,0.13158,3.612307692
GAB,2004,25.19,27.16086794,325000.0,87.38,61.0299,257670.0,8.100423022,2082.58,0.818,5.107692308,0.13534,5.107692308
GAB,2005,25.2,26.99442366,325000.0,87.77,62.3464,257670.0,8.120056662,2037.14,0.718,8.344615385,0.1391,8.344615385
GAB,2006,25.16,26.88797604,325000.0,86.14,65.9271,257670.0,8.139690302,2067.97,0.786,8.458461538,0.1391,8.458461538
GAB,2007,25.17,26.77040918,325000.0,87.93,68.5599,257670.0,8.159323941,2097.86,0.912,9.058461538,0.1391,9.058461538
GAB,2008,25.22,26.66173078,325000.0,89.07,72.088,257670.0,8.178957581,2059.48,0.789,10.51692308,0.1391,10.51692308
GAB,2009,25.25,26.58194856,325000.0,90.56,72.4566,257670.0,8.198591221,2050.75,0.802,12.02153846,0.1391,12.02153846
GAB,2010,25.27,26.55107024,325000.0,92.36,76.5639,257670.0,8.218224861,2116.33,1.078,3.16,0.1391,3.16
GAB,2011,25.33,27.16768002,325000.0,92.96,80.9344,257670.0,8.264338107,2108.82,0.649,5.649230769,0.1391,5.649230769
GAB,2012,25.43,26.82598906,325000.0,92.49,85.7262,257670.0,8.310451353,2106.48,0.631,10.08818462,0.1391,10.08818462
GAB,2013,25.36,27.78038275,325000.0,97.89,90.5181,257670.0,8.356564598,2107.57,0.788,10.14123077,0.1391,10.14123077
GAB,2014,25.37,26.2746904,325000.0,98.81,94.52,257670.0,8.356564598,2103.27,0.88,13.07895385,0.1391,13.07895385
GBR,1990,9.0,18.66115781,6620000.0,97.74,13838.4,241930.0,75.24077212,1045.57,1.005,360.7250755,12.02,360.7250755
GBR,1991,8.99,18.54944884,6567000.0,98.37,14176.8,241930.0,74.9927665,985.68,0.197,330.5923557,12.034,330.5923557
GBR,1992,8.82,18.40223764,6554000.0,100.08,13845.6,241930.0,74.69102633,1003.74,0.512,305.6148917,12.048,305.6148917
GBR,1993,8.79,18.22492987,6091000.0,99.09,14086.8,241930.0,72.47550944,1012.17,-0.024,340.6665572,12.062,340.6665572
GBR,1994,8.99,18.02293119,5911000.0,101.93,13791.6,241930.0,71.95883107,998.15,0.406,375.4017933,12.076,375.4017933
GBR,1995,8.88,17.80164728,5936000.0,102.88,13651.2,241930.0,71.83482826,971.57,1.114,369.1037736,12.09,369.1037736
GBR,1996,9.0,17.52075449,6098000.0,95.56,13773.6,241930.0,72.31017236,1018.6,-0.146,389.6359462,12.16879091,389.6359462
GBR,1997,9.02,17.16605475,6368000.0,95.84,13716.0,241930.0,72.68631422,995.52,0.877,356.4698492,12.24758182,356.4698492
GBR,1998,9.2,16.78214204,6253000.0,97.86,14583.6,241930.0,72.40937461,1030.9,0.855,332.8002559,12.32637273,332.8002559
GBR,1999,9.25,16.41361037,5917000.0,96.75,15048.0,241930.0,71.17347993,998.97,1.126,337.333108,12.40516364,337.333108
GBR,2000,9.24,16.10505372,5876000.0,93.85,15688.8,241930.0,70.11945604,1010.94,0.714,300.2042206,12.48395455,300.2042206
GBR,2001,9.28,15.82429322,5651000.0,89.1,14760.0,241930.0,70.07398834,1008.6,0.622,330.9148823,12.56274545,330.9148823
GBR,2002,9.25,15.51396003,5786000.0,91.64,14922.0,241930.0,70.16905717,1002.88,1.003,323.3667473,12.64153636,323.3667473
GBR,2003,9.33,15.18086316,5659000.0,91.32,14418.0,241930.0,70.08638862,1030.87,1.185,315.9568828,12.72032727,315.9568828
GBR,2004,9.24,14.83181165,5819000.0,90.97,14558.4,241930.0,70.47906419,999.8,1.026,305.5507819,12.79911818,305.5507819
GBR,2005,9.42,14.47361454,5729000.0,92.24,14407.2,241930.0,70.08638862,1002.11,1.108,291.8484901,12.87790909,291.8484901
GBR,2006,9.46,14.03336526,6094000.0,93.09,14432.4,241930.0,73.73207126,1026.84,1.241,256.4817854,12.9567,256.4817854
GBR,2007,9.33,13.50487888,6085000.0,92.92,14598.0,241930.0,72.9425867,1008.19,1.327,254.5603944,8.513,254.5603944
GBR,2008,9.45,12.99504682,6005000.0,91.53,14641.2,241930.0,73.0955235,1028.5,0.829,256.6194838,8.347,256.6194838
GBR,2009,9.57,12.61076053,6049000.0,90.51,13683.6,241930.0,71.6116232,1045.67,0.942,212.4318069,8.281,212.4318069
GBR,2010,9.47,12.45891145,5970000.0,94.08,14500.8,241930.0,71.19414707,1025.11,-0.065,243.0485762,8.264,243.0485762
GBR,2011,9.44,13.01105983,6062000.0,95.13,14212.8,241930.0,70.94614145,1006.56,0.837,246.9482019,7.685,246.9482019
GBR,2012,9.4,11.48446141,6212000.0,93.84,13935.6,241930.0,71.02054313,1014.11,0.565,232.9362524,8.017,232.9362524
GBR,2013,9.61,11.39361967,6265400.0,94.7,13950.0,241930.0,71.30244286,1000.39,0.357,233.0258244,7.651,233.0258244
GBR,2014,9.36,10.80764546,6233500.0,98.65,13838.4,241930.0,71.22721448,1016.34,1.712,247.8543354,7.285,247.8543354
GEO,1992,7.17,17.03015132,795000.0,109.34,2635.2,69490.0,46.46711757,1288.95,-1.184,90.56603774,3.157506667,90.56603774
GEO,1993,7.51,17.06868515,795000.0,103.7,1432.8,69490.0,45.01367103,1262.21,-1.238,67.79874214,3.00226,67.79874214
GEO,1994,7.59,17.06442239,795000.0,110.66,2869.2,69490.0,44.56756368,1345.7,0.418,38.99371069,2.847013333,38.99371069
GEO,1995,7.56,17.02078494,771000.0,122.38,205.2,69490.0,43.86242625,1301.59,0.717,40.2075227,2.691766667,40.2075227
GEO,1996,8.05,16.86410261,781000.0,130.53,93.6,69490.0,43.67534897,1298.64,0.158,41.22919334,2.53652,41.22919334
GEO,1997,7.89,16.57042934,785000.0,137.46,43.2,69490.0,43.70413009,1338.24,0.309,46.49681529,2.381273333,46.49681529
GEO,1998,7.95,16.21777316,792000.0,128.54,50.4,69490.0,43.81925457,1274.09,1.248,42.92929293,2.226026667,42.92929293
GEO,1999,8.05,15.88414213,790000.0,129.15,50.4,69490.0,43.15728882,1295.84,1.223,50.63291139,2.07078,50.63291139
GEO,2000,8.23,15.64754428,793000.0,132.35,25.2,69490.0,43.17167938,1296.64,0.956,52.96343001,1.915533333,52.96343001
GEO,2001,8.28,15.48587963,795000.0,137.94,3.6,69490.0,43.21485106,1303.0,1.281,35.22012579,1.895026667,35.22012579
GEO,2002,8.07,15.34041908,799000.0,143.88,3.6,69490.0,43.22924162,1318.26,1.048,33.04130163,1.87452,33.04130163
GEO,2003,8.35,15.234227,802000.0,148.2,3.6,69490.0,43.25802274,1291.06,-0.261,14.36907731,1.854013333,14.36907731
GEO,2004,8.25,15.19036779,452000.0,145.51,3.6,69490.0,35.861275,1304.38,0.863,31.46681416,1.833506667,31.46681416
GEO,2005,8.23,15.23190583,470000.0,146.44,3.6,69490.0,36.26421068,1310.49,0.544,53.28723404,1.813,53.28723404
GEO,2006,8.2,15.42106514,462000.0,111.61,3.6,69490.0,36.23542956,1361.73,1.234,47.52813853,1.816333333,47.52813853
GEO,2007,8.22,15.81764516,463000.0,111.56,3.6,69490.0,36.221039,1312.87,0.888,41.33909287,1.819666667,41.33909287
GEO,2008,8.33,16.44107335,459000.0,103.09,7.2,69490.0,36.17786732,1273.85,0.664,40.15135076,1.823,40.15135076
GEO,2009,8.31,17.31077715,433000.0,94.45,748.8,69490.0,35.94761836,1287.3,0.661,48.34180139,1.79364375,48.34180139
GEO,2010,8.33,18.44618402,395000.0,99.01,849.6,69490.0,35.40077709,1318.57,2.463,46.88767089,1.7642875,46.88767089
GEO,2011,8.35,22.19918141,377400.0,92.07,1296.0,69490.0,35.14750324,1356.24,0.424,46.52461579,1.73493125,46.52461579
GEO,2012,8.68,23.06312599,370000.0,87.28,1414.8,69490.0,35.0410131,1276.18,1.25,58.07832432,1.705575,58.07832432
GEO,2013,8.62,22.25175769,415700.0,93.4,126.0,69490.0,35.7763707,1357.32,1.363,73.40668752,1.67621875,73.40668752
GEO,2014,8.55,20.97917548,365000.0,99.4,108.0,69490.0,34.76759246,1303.04,1.257,68.68312329,1.6468625,68.68312329
GHA,1990,27.49,60.84589948,2700000.0,50.64,4.338,227540.0,55.49793443,1138.7,0.623,4.814814815,0.754666667,4.814814815
GHA,1991,27.38,56.87535025,2800000.0,51.98,3.5197,227540.0,55.90225894,1163.38,0.485,2.857142857,0.7774,2.857142857
GHA,1992,27.06,53.8815753,2800000.0,51.6,3.4996,227540.0,55.90225894,1144.1,0.217,3.607142857,0.800133333,3.607142857
GHA,1993,27.12,51.81032761,2800000.0,52.17,3.6,227540.0,56.25384548,1170.0,0.556,2.702857143,0.822866667,2.702857143
GHA,1994,27.27,50.60736015,2800000.0,53.08,3.6,227540.0,56.69332865,1171.1,0.634,2.75,0.8456,2.75
GHA,1995,27.32,50.21842589,3000000.0,51.26,3.6,227540.0,57.57229498,1192.52,0.785,3.233333333,0.868333333,3.233333333
GHA,1996,27.31,51.55878229,3200000.0,52.86,3.6,227540.0,58.45126132,1178.3,0.741,5.4375,0.891066667,5.4375
GHA,1997,27.48,54.75501677,3600000.0,52.07,7.2,227540.0,59.69365826,1171.78,0.583,5.921111111,0.9138,5.921111111
GHA,1998,27.46,58.56987729,3648256.5,51.91,7.2,227540.0,57.06781533,1161.19,1.242,4.161988062,0.936533333,4.161988062
GHA,1999,27.44,61.76611178,3696513.0,54.17,10.8,227540.0,57.3945258,1166.62,0.636,4.16771157,0.959266667,4.16771157
GHA,2000,27.56,63.10646818,3744769.6,59.86,10.8,227540.0,56.10231212,1166.21,0.502,3.174027048,0.982,3.174027048
GHA,2001,27.68,61.75777732,3793026.1,59.56,10.8,227540.0,56.68467434,1169.02,0.637,8.18001226,1.009125,8.18001226
GHA,2002,27.59,58.50799901,3841282.6,60.5,14.4,227540.0,57.35466072,1172.49,0.937,4.076763319,1.03625,4.076763319
GHA,2003,27.61,54.55157468,3889539.1,64.9,14.4,227540.0,55.33589347,1184.15,1.127,7.358455402,1.063375,7.358455402
GHA,2004,27.63,51.08294575,3937795.7,65.04,13.5,227540.0,52.16477938,1177.05,0.865,13.40902475,1.0905,13.40902475
GHA,2005,27.6,49.29655363,3986052.2,66.61,12.6,227540.0,53.26351235,1192.22,1.103,6.019740534,1.117625,6.019740534
GHA,2006,27.59,48.78541182,4034308.7,71.1,11.7,227540.0,52.93043992,1201.59,1.122,20.88362747,1.14475,20.88362747
GHA,2007,27.61,48.35785834,4082565.2,73.33,10.8,227540.0,54.81344818,1180.53,1.072,18.70588619,1.171875,18.70588619
GHA,2008,27.64,48.03132141,4130821.7,76.75,9.9,227540.0,52.75890261,1174.78,0.831,15.84987316,1.199,15.84987316
GHA,2009,27.68,47.82322922,4179078.3,80.1,9.0,227540.0,54.10242287,1176.74,1.009,20.89120943,1.226125,20.89120943
GHA,2010,27.76,47.75100997,4227334.8,83.62,8.1,227540.0,54.49783774,1192.15,1.39,20.43722678,1.25325,20.43722678
GHA,2011,27.75,52.80143161,4275591.3,86.46,7.2,227540.0,54.09091017,1184.56,0.991,14.6056991,1.283375,14.6056991
GHA,2012,27.83,56.95704233,4323847.8,89.8,10.8,227540.0,54.27765843,1194.81,0.73,37.78139462,1.3155,37.78139462
GHA,2013,27.84,44.73062367,4372104.3,93.21,7.2,227540.0,54.77312165,1147.03,0.989,27.15351507,1.337625,27.15351507
GHA,2014,27.9,43.96272936,4420360.9,95.85,7.2,227540.0,54.38452492,1175.55,0.993,16.69546937,1.36095,16.69546937
GIN,1990,26.26,48.85569722,2853000.0,21.4,67.8396,245720.0,57.54924304,1835.71,0.678,0.406940063,0.702615385,0.406940063
GIN,1991,26.2,47.45983232,2829000.0,24.79,82.4147,245720.0,57.17483314,1812.61,0.715,0.68504772,0.690153846,0.68504772
GIN,1992,25.83,46.27682835,2805000.0,26.25,57.9237,245720.0,57.19925118,1758.68,0.372,0.180392157,0.677692308,0.180392157
GIN,1993,25.87,45.36259902,2782000.0,27.97,46.5768,245720.0,57.18704216,1827.99,0.737,0.566139468,0.665230769,0.566139468
GIN,1994,26.08,44.77305805,2758000.0,30.11,54.8854,245720.0,57.17076347,1812.76,0.506,1.450326323,0.652769231,1.450326323
GIN,1995,26.16,44.56411912,2734000.0,35.87,48.6612,245720.0,57.07309132,1844.33,0.531,1.86759327,0.640307692,1.86759327
GIN,1996,26.13,44.76837665,2735000.0,37.5,65.6702,245720.0,57.11785772,1821.18,0.83,1.553564899,0.627846154,1.553564899
GIN,1997,26.32,45.25546478,2736000.0,39.19,69.9828,245720.0,57.1219274,1780.5,0.771,0.656432749,0.615384615,0.656432749
GIN,1998,26.33,45.83685682,2737000.0,41.1,37.8249,245720.0,57.24808725,1791.45,1.16,1.199853855,0.602923077,1.199853855
GIN,1999,26.32,46.3240261,2738000.0,43.05,33.4191,245720.0,57.29285365,1823.78,0.493,1.168736304,0.590461539,1.168736304
GIN,2000,26.4,46.52844592,2739000.0,44.22,33.9224,245720.0,57.29692333,1816.89,0.673,1.168309602,0.578,1.168309602
GIN,2001,26.55,46.2915149,2740000.0,45.14,33.2221,245720.0,57.300993,1793.38,0.793,1.167883212,0.557,1.167883212
GIN,2002,26.46,45.71955326,2741000.0,46.89,35.4386,245720.0,57.3457594,1815.73,1.109,0.875592849,0.56125,0.875592849
GIN,2003,26.5,45.02141677,2742000.0,49.34,47.0457,245720.0,57.43122253,1788.8,0.985,0.716630197,0.5655,0.716630197
GIN,2004,26.53,44.40596116,2743000.0,52.26,36.6374,245720.0,57.47598893,1772.36,1.033,0.957710536,0.56975,0.957710536
GIN,2005,26.46,44.0820422,2741000.0,55.13,26.6392,245720.0,57.46784958,1806.25,1.197,0.919737322,0.574,0.919737322
GIN,2006,26.47,43.98174361,2750000.0,59.46,26.1841,245720.0,57.50447664,1835.95,1.129,0.883636364,0.598307692,0.883636364
GIN,2007,26.49,43.90491347,2800000.0,62.58,25.5669,245720.0,57.70796028,1815.8,0.997,1.213571429,0.622615385,1.213571429
GIN,2008,26.48,43.86205404,2850000.0,66.26,30.9649,245720.0,57.95214065,1847.86,1.128,1.29754386,0.646923077,1.29754386
GIN,2009,26.5,43.86366754,2850000.0,69.92,40.1264,245720.0,57.99283738,1794.26,0.96,0.634035088,0.671230769,0.634035088
GIN,2010,26.63,43.92025622,2900000.0,78.83,33.4387,245720.0,58.19632102,1783.86,1.369,0.932758621,0.695538462,0.932758621
GIN,2011,26.7,45.73554951,2900000.0,83.59,27.3875,245720.0,58.19632102,1811.98,1.149,3.583103448,0.719846154,3.583103448
GIN,2012,26.73,47.84514747,3000000.0,87.69,25.4627,245720.0,58.6032883,1873.45,0.603,2.931833333,0.744153846,2.931833333
GIN,2013,26.68,37.44481107,3100000.0,92.94,10.3939,245720.0,59.01025558,1825.54,1.177,2.868067742,0.768461539,2.868067742
GIN,2014,26.72,39.84963663,3100000.0,95.85,20.5628,245720.0,59.14455478,1800.89,1.006,1.023087097,0.792769231,1.023087097
GMB,1990,28.16,61.22257862,187000.0,40.72,8.0917,10120.0,57.50988142,793.71,1.071,3.20855615,0.051882353,3.20855615
GMB,1991,28.02,61.08753056,196000.0,70.53,9.6901,10120.0,57.50988142,788.67,0.73,4.591836735,0.055867647,4.591836735
GMB,1992,27.57,60.97740229,162000.0,71.74,6.8989,10120.0,54.15019763,776.85,0.772,4.938271605,0.059852941,4.938271605
GMB,1993,27.78,60.89248714,161000.0,72.41,5.6325,10120.0,54.0513834,807.33,0.948,4.968944099,0.063838235,4.968944099
GMB,1994,27.86,60.83307845,180000.0,73.3,6.6839,10120.0,55.03952569,771.82,0.742,4.444444444,0.067823529,4.444444444
GMB,1995,27.96,60.79946957,185000.0,73.17,5.9978,10120.0,55.03952569,820.76,0.821,5.102702703,0.071808824,5.102702703
GMB,1996,28.0,60.82585001,190000.0,72.38,7.2237,10120.0,55.03952569,784.61,1.144,4.236842105,0.075794118,4.236842105
GMB,1997,28.13,60.91116877,205000.0,73.51,8.096,10120.0,55.03952569,733.07,1.36,5.365853659,0.079779412,5.365853659
GMB,1998,28.14,61.00285842,215000.0,73.49,3.8425,10120.0,56.02766798,824.4,1.601,11.62790698,0.083764706,11.62790698
GMB,1999,28.21,61.04835148,225000.0,74.07,3.6504,10120.0,56.02766798,824.23,0.807,5.333333333,0.08775,5.333333333
GMB,2000,28.21,60.99508052,234000.0,74.73,2.9733,10120.0,50.0,780.52,0.995,3.418803419,0.0905,3.418803419
GMB,2001,28.4,60.12178452,244000.0,75.84,4.6269,10120.0,47.82608696,776.8,1.338,3.278688525,0.09272,3.278688525
GMB,2003,28.31,55.92811359,264000.0,86.36,8.7048,10120.0,46.54150198,782.36,1.159,10.68560606,0.09716,10.68560606
GMB,2004,28.38,53.98883495,273000.0,88.9,7.2486,10120.0,47.23320158,782.96,1.278,9.186813187,0.09938,9.186813187
GMB,2005,28.3,53.07532505,283000.0,89.47,6.3524,10120.0,47.92490119,775.39,1.599,11.204947,0.1016,11.204947
GMB,2006,28.39,52.93034886,293000.0,90.66,7.2131,10120.0,49.01185771,796.76,1.297,10.82593857,0.1016,10.82593857
GMB,2007,28.28,52.83830395,303000.0,93.03,6.8253,10120.0,49.01185771,774.04,1.189,8.97689769,0.1016,8.97689769
GMB,2008,28.39,52.80218735,372000.0,94.47,8.8806,10120.0,55.92885375,802.37,1.45,4.260752688,0.1016,4.260752688
GMB,2009,28.43,52.82499611,428000.0,97.2,12.2415,10120.0,61.46245059,772.99,0.776,6.343457944,0.1016,6.343457944
GMB,2010,28.44,52.90972723,450000.0,95.43,12.4582,10120.0,63.63636364,737.08,1.424,7.3,0.1016,7.3
GMB,2011,28.52,56.19343048,450000.0,94.01,11.8124,10120.0,63.63636364,759.53,1.145,10.27555556,0.1016,10.27555556
GMB,2012,28.45,66.41985059,450000.0,95.24,7.4487,10120.0,63.63636364,838.13,0.982,2.582311111,0.1016,2.582311111
GMB,2013,28.52,47.62546975,450000.0,94.81,3.667,10120.0,63.63636364,767.24,1.084,0.403955556,0.1016,0.403955556
GMB,2014,28.54,50.9583279,450000.0,99.54,6.7878,10120.0,63.63636364,789.18,1.268,0.455155556,0.1016,0.455155556
GNB,1991,27.8,56.18975102,250000.0,56.97,8.0261,28120.0,20.71301565,1424.27,0.693,2.176,0.0166,2.176
GNB,1992,27.41,55.43116631,250000.0,59.17,6.0109,28120.0,20.71301565,1370.76,0.62,0.944,0.04828,0.944
GNB,1993,27.56,54.83770574,270000.0,60.77,5.091,28120.0,21.4242532,1413.6,0.796,1.111111111,0.07996,1.111111111
GNB,1994,27.62,54.44703541,280000.0,60.7,6.2983,28120.0,21.77987198,1401.95,0.666,1.071428571,0.11164,1.071428571
GNB,1995,27.76,54.29682144,280000.0,61.83,5.6583,28120.0,22.08019203,1433.66,0.726,1.071428571,0.14332,1.071428571
GNB,1996,27.76,54.39473556,270000.0,63.77,6.6984,28120.0,22.38051209,1396.04,0.953,1.111111111,0.175,1.111111111
GNB,1997,27.9,54.65196671,270000.0,65.88,7.6797,28120.0,22.68083215,1402.66,1.155,1.111111111,0.175,1.111111111
GNB,1998,27.89,54.96145676,260000.0,67.06,1.453,28120.0,22.9811522,1399.96,1.578,2.307692308,0.175,2.307692308
GNB,1999,27.94,55.21614758,280000.0,68.58,0.8226,28120.0,23.28147226,1445.42,0.766,2.142857143,0.175,2.142857143
GNB,2000,27.94,55.30898104,300000.0,69.17,1.1294,28120.0,23.58179232,1447.93,1.009,8.0,0.175,8.0
