Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Russian Federation,RUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.103722098,0.107224503,0.120991397,0.116006589,0.11900139,0.117103668,0.11152961,0.112578874,0.113788005,0.113427967,0.112020434,0.110738185,0.110492313,0.109880785,0.109722098,0.109538923,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,0.10948368,,
Rwanda,RWA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,5.269558168,5.472233482,5.674908796,5.87758411,6.080259424,6.282934739,6.485610053,6.566680178,6.850425618,7.377381435,7.620591812,7.580056749,7.904337252,8.755573571,9.160924199,9.687880016,10.13376571,10.13376571,10.21483583,10.33644102,11.55249291,11.55249291,11.55249291,11.67409809,11.83623835,11.9983786,12.16051885,12.3226591,12.3226591,12.3226591,12.36319416,12.36319416,12.36319416,12.36319416,12.36319416,12.40372923,12.40372923,12.40372923,12.40372923,12.40372923,12.44426429,12.44426429,12.44426429,12.44426429,12.44426429,12.44426429,12.48479935,12.48479935,12.48479935,12.48479935,12.48479935,12.52533441,12.52533441,12.52533441,12.52533441,12.52533441,12.56586948,12.56586948,12.56586948,14.02513174,14.18727199,,
South Asia,SAS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.39939651,1.509665942,1.303146152,1.265692209,1.227610545,1.209615913,1.188901162,1.289545558,1.294985796,1.294985796,1.357339289,1.357967008,1.405715556,1.410130518,1.412850636,1.414043304,1.415717223,1.411950905,1.414461784,1.479535395,1.531426893,1.535402451,1.598383664,1.602986942,1.60675326,1.654459959,1.755104355,1.757405994,1.762218512,1.803229534,1.876254262,1.94193467,2.037954864,2.070016847,2.123429472,2.241800565,2.246180023,2.276752412,2.405600677,2.419441691,2.497993769,2.514965543,2.597310079,2.675150237,2.738240437,2.858489101,2.953438804,3.005126655,3.094354224,3.185405329,3.222211439,3.316301774,3.38735685,3.401400183,3.411835736,3.429132416,3.443702167,3.518461994,3.530201383,3.597917872,3.604102203,,
Saudi Arabia,SAU,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.013955501,0.013955501,0.014885867,0.019072517,0.019537701,0.020468067,0.020468067,0.023259168,0.025585084,0.027911001,0.031167285,0.031167285,0.032562835,0.037214668,0.029771735,0.032562835,0.029771735,0.030702101,0.032097651,0.033493201,0.033958385,0.036284301,0.032562835,0.033958385,0.034888751,0.037214668,0.037214668,0.037214668,0.041866502,0.042331685,0.043262052,0.044657602,0.052565719,0.054891636,0.060473836,0.064660486,0.067916769,0.068847136,0.08885002,0.089780387,0.08885002,0.089780387,0.092106304,0.097223321,0.100944787,0.104201071,0.106526988,0.108387721,0.111178821,0.105131438,0.106526988,0.106061804,0.105596621,0.067591141,0.068381953,0.069777503,0.073545488,0.076987845,0.086726458,0.096465072,0.096292954,,
Sudan,SDN,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.027356902,0.027356902,0.027356902,0.029461279,0.029461279,0.029461279,0.033670034,0.033670034,0.033670034,0.033670034,0.033670034,0.033670034,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.037878788,0.039983165,0.042087542,0.042087542,0.044191919,0.044191919,0.046296296,0.046296296,0.048400673,0.048400673,0.048400673,0.048400673,0.049242424,0.049242424,0.049242424,0.049242424,0.049242424,0.049242424,0.049242424,0.052609428,0.058080808,0.058080808,0.054713805,0.051767677,0.059343434,0.063131313,0.058922559,0.059553872,0.059553872,0.083190578,0.085438972,0.08993576,0.115631692,0.115631692,0.115631692,0.115631692,0.115631692,0.115631692,0.115631692,,
Senegal,SEN,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.07271594,0.07271594,0.07271594,0.07271594,0.077909936,0.077909936,0.077909936,0.083103932,0.083103932,0.083103932,0.088297928,0.088297928,0.088297928,0.088297928,0.093491923,0.098685919,0.103879915,0.103879915,0.103879915,0.103879915,0.103879915,0.109073911,0.114267906,0.119461902,0.135043889,0.140237885,0.145431881,0.166207864,0.171401859,0.171401859,0.186983847,0.186983847,0.186983847,0.192177842,0.197371838,0.20775983,0.20775983,0.285669766,0.285669766,0.285669766,0.259699787,0.259699787,0.259699787,0.259699787,0.259699787,0.270087779,0.275281774,0.285669766,0.301251753,0.301251753,0.337609723,0.337609723,0.35319171,0.373967693,0.379161689,0.405131668,0.405131668,0.405131668,0.415519659,0.415519659,0.420713655,,
Singapore,SGP,Permanent cropland (% of land area),AG.LND.CROP.ZS,,16.41791045,14.92537313,13.43283582,13.43283582,13.43283582,13.43283582,13.43283582,13.43283582,13.43283582,11.94029851,11.94029851,11.94029851,11.94029851,10.44776119,8.955223881,8.955223881,8.955223881,8.955223881,8.955223881,8.955223881,7.462686567,5.970149254,5.970149254,5.970149254,4.47761194,2.985074627,1.492537313,1.492537313,1.492537313,1.492537313,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.298507463,0.296296296,0.291120815,0.145137881,0.145137881,0.144092219,0.143884892,0.142857143,0.142857143,0.142450142,0.142045455,0.141643059,0.141442716,0.141043724,0.141043724,0.141043724,0.140449438,0.140056022,0.139664804,0.139275766,0.139275766,,
Solomon Islands,SLB,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.429081815,1.500535906,1.500535906,1.500535906,1.571989996,1.571989996,1.643444087,1.643444087,1.714898178,1.786352269,1.857806359,1.857806359,1.857806359,1.893533405,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,1.964987496,2.036441586,2.107895677,2.107895677,2.322257949,2.500893176,2.500893176,2.572347267,2.679528403,2.85816363,2.965344766,2.965344766,2.965344766,2.983208289,3.036798857,3.072525902,3.179707038,3.179707038,3.179707038,3.179707038,3.179707038,,
Sierra Leone,SLE,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.761983929,0.761983929,0.761983929,0.761983929,0.761983929,0.761983929,0.761983929,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.831255195,0.900526462,0.969797728,0.969797728,0.969797728,1.10834026,1.10834026,1.246882793,1.87032419,1.87032419,1.87032419,1.87032419,1.87032419,1.87032419,1.87032419,1.731781657,1.731781657,1.731781657,1.731781657,1.731781657,1.731781657,1.731781657,1.662510391,1.662510391,1.662510391,1.662510391,1.801052923,1.87032419,1.939595456,1.939595456,1.939595456,1.939595456,1.939595456,2.078137988,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,2.285951787,,
El Salvador,SLV,Permanent cropland (% of land area),AG.LND.CROP.ZS,,7.673860911,7.673860911,7.913669065,8.057553957,8.153477218,8.153477218,8.201438849,8.201438849,8.24940048,8.393285372,8.633093525,8.776978417,9.112709832,9.592326139,10.07194245,10.37644788,10.81081081,10.85907336,11.1003861,11.67953668,11.77606178,12.16216216,12.4034749,12.4034749,12.4034749,12.4034749,12.4034749,12.4034749,12.4034749,12.54826255,12.69305019,12.69305019,12.78957529,13.03088803,13.17567568,12.11389961,12.11389961,12.06563707,12.06563707,12.06563707,12.06563707,11.82432432,11.82432432,13.51351351,10.95559846,11.29343629,11.43822394,11.1003861,10.76254826,10.42471042,10.08687259,9.749034749,9.411196911,9.073359073,8.735521236,8.397683398,8.05984556,7.722007722,7.722007722,7.722007722,7.722007722,,
San Marino,SMR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.25,5.25,5.25,5.25,5.25,5.25,5.25,,
Somalia,SOM,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.022316447,0.023910479,0.023910479,0.023910479,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.025504511,0.027098543,0.028692575,0.030286607,0.031880639,0.031880639,0.031880639,0.031880639,0.031880639,0.033474671,0.035068703,0.036662735,0.038256767,0.038256767,0.038256767,0.041444831,0.041444831,0.041444831,0.043038862,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.041444831,0.043038862,0.044632894,0.046226926,,
Serbia,SRB,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186142236,2.171278299,2.176995198,2.16441802,2.173565058,2.156414361,2.141550423,2.146123942,2.143837183,2.286759662,2.332494855,2.378230048,2.343928653,2.355362451,2.461648234,2.425972173,,
Sub-Saharan Africa (excluding high income),SSA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.536757744,0.556234636,0.560722789,0.578082628,0.588794919,0.590403879,0.582316735,0.589091306,0.599972961,0.606874555,0.615681498,0.621778612,0.634734979,0.648591494,0.663803438,0.668630484,0.687091816,0.697126989,0.706823423,0.716604541,0.726343317,0.735785695,0.743195634,0.75886236,0.7832093,0.794006639,0.800315672,0.814627438,0.821402239,0.83004011,0.845791521,0.856292462,0.875050192,0.890335836,0.90291156,0.909559333,0.918874684,0.936015298,0.949726169,0.974784831,0.98980832,0.997083131,1.014350772,1.028619203,1.046765727,1.057845501,1.079926144,1.093940101,1.113134793,1.146898731,1.157183026,1.163763014,1.190717447,1.223289752,1.272959986,1.266710569,1.287623711,1.351950256,1.373870819,1.396472879,1.408486071,,
South Sudan,SSD,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104441948,0.115519124,0.125013846,0.128178754,0.128178754,0.128178754,0.128178754,0.131343661,0.131343661,0.134508569,,
Sub-Saharan Africa,SSF,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.53691665,0.556393163,0.560881229,0.57824073,0.588952812,0.590561741,0.582474754,0.589249194,0.600130637,0.607032097,0.615838868,0.621935863,0.634891978,0.648748225,0.663959876,0.668786827,0.6872478,0.697282778,0.706979022,0.71675995,0.726498537,0.735983073,0.743392867,0.759059288,0.783405754,0.794202882,0.800511792,0.814780938,0.821555607,0.830150968,0.845902073,0.856402809,0.875160173,0.89044552,0.903020998,0.909668642,0.918983812,0.936124092,0.949834696,0.97489287,0.989916067,0.997190735,1.014458041,1.028725524,1.046871697,1.057951257,1.079989395,1.094003081,1.113193194,1.146939647,1.157216505,1.163797532,1.19075312,1.223324798,1.272994076,1.266744779,1.287657519,1.351982825,1.373902966,1.396504591,1.408517552,,
Small states,SST,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.371105508,0.372832987,0.381470378,0.385357204,0.391878434,0.394469651,0.394469651,0.403970781,0.406993868,0.414335651,0.418574808,0.421165533,0.426692413,0.42401533,0.427486967,0.433013513,0.437762889,0.443741988,0.447393655,0.450976837,0.458151566,0.45944044,0.457936754,0.47189955,0.472973612,0.481308327,0.490051185,0.4938104,0.494433355,0.496602959,0.505987329,0.506108888,0.5064221,0.511136399,0.518193633,0.528475834,0.548768,0.54971036,0.565521077,0.573914369,0.574789717,0.57168621,0.57188904,0.570873419,0.570489629,0.572705548,0.570936073,0.563011005,0.56309019,0.552758144,0.554960132,0.553622445,0.54606654,0.547005969,0.547688489,0.546915584,0.550353752,0.551784351,0.550530775,0.547996565,0.541475477,,
Sao Tome and Principe,STP,Permanent cropland (% of land area),AG.LND.CROP.ZS,,34.375,34.375,34.375,34.375,35.41666667,35.41666667,35.41666667,35.41666667,35.41666667,35.41666667,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,36.45833333,32.29166667,33.33333333,28.125,28.125,28.125,28.125,29.16666667,28.125,27.08333333,28.125,28.125,28.125,28.125,23.95833333,23.95833333,21.875,26.04166667,29.16666667,30.20833333,30.20833333,30.20833333,30.20833333,29.16666667,28.125,28.125,28.125,28.125,28.125,27.08333333,30.20833333,31.25,31.25,33.33333333,33.33333333,36.45833333,37.5,38.54166667,38.54166667,38.54166667,39.58333333,,
Suriname,SUR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.044871795,0.044871795,0.038461538,0.044871795,0.038461538,0.038461538,0.038461538,0.038461538,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.051282051,0.057692308,0.057692308,0.057692308,0.057692308,0.057692308,0.064102564,0.064102564,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.070512821,0.064102564,0.064102564,0.064102564,0.064102564,0.051282051,0.044871795,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.032051282,0.032051282,0.038461538,0.032051282,0.032051282,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.038461538,0.032051282,0.032051282,0.025641026,,
Slovak Republic,SVK,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.018711019,1.03950104,1.018711019,1.018711019,1.018711019,0.997920998,0.997920998,0.977130977,0.602910603,0.582120582,0.581999584,0.561330561,0.540540541,0.51975052,0.51975052,0.478170478,0.499064255,0.528165353,0.422142738,0.420063217,0.432540343,0.391014975,0.374360468,0.37437604,0.37437604,0.353577371,0.37437604,0.37437604,0.37437604,,
Slovenia,SVN,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.787487587,1.737835154,1.688182721,1.638530288,1.638530288,1.588877855,1.539225422,1.539225422,1.539225422,1.489572989,1.489572989,1.439920556,1.439920556,1.390268123,1.390268123,1.290963257,2.485332221,2.526581223,2.567233523,2.607961878,2.579706836,2.597318769,2.635054618,2.636203866,2.654155496,2.683470635,2.680220894,2.643471524,2.628076518,2.602252637,,
Sweden,SWE,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.009819814,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.00736486,0.007119365,0.007119365,0.007119365,0.007119365,0.007119365,0.007119365,0.007610356,0.007610356,0.007610356,0.007119365,0.007119365,0.006382879,0.006382879,0.011194588,0.008813283,0.008175578,0.008347437,0.008151027,0.007979168,0.008298886,0.008544416,0.008544416,,
Eswatini,SWZ,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.11627907,0.11627907,0.174418605,0.174418605,0.11627907,0.11627907,0.11627907,0.174418605,0.174418605,0.174418605,0.174418605,0.174418605,0.174418605,0.174418605,0.174418605,0.23255814,0.23255814,0.348837209,0.348837209,0.348837209,0.465116279,0.465116279,0.465116279,0.581395349,0.581395349,0.581395349,0.755813953,0.755813953,0.697674419,0.697674419,0.697674419,0.697674419,0.697674419,0.697674419,0.697674419,0.697674419,0.755813953,0.755813953,0.755813953,0.755813953,0.813953488,0.813953488,0.813953488,0.813953488,0.813953488,0.813953488,0.813953488,0.813953488,0.872093023,0.930232558,0.930232558,0.930232558,0.930232558,0.988372093,0.988372093,0.988372093,0.988372093,1.046511628,1.046511628,1.046511628,1.046511628,,
Sint Maarten (Dutch part),SXM,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,8.695652174,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,10.86956522,8.695652174,8.695652174,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,6.52173913,4.347826087,4.347826087,4.130434783,3.260869565,2.886956522,2.956521739,3.043478261,3.043478261,3.043478261,3.043478261,3.043478261,3.043478261,3.043478261,3.043478261,3.043478261,,
Syrian Arab Republic,SYR,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.278702797,1.305909239,1.311350528,1.327674393,1.398411144,1.398411144,1.382087278,1.545325933,1.414735009,1.403852432,1.420176298,1.577973664,1.784742627,1.877244532,1.909892262,2.241810861,2.3179889,2.38872565,2.481227555,2.470344978,2.633583633,2.791380999,2.856676461,2.992708673,3.183153771,3.340951137,3.536837523,3.754489063,3.83610839,4.031994776,4.20067472,4.287735336,3.564043966,3.672869736,3.825225813,3.977581891,4.080966373,4.216998585,4.358472086,4.407443683,4.434650125,4.505386876,4.646222561,4.73388898,4.831944217,4.993737407,5.156828578,5.265737312,5.412764104,5.494744867,5.739802864,5.805151664,5.83238033,5.83238033,5.805151664,5.805151664,5.805151664,5.805151664,5.805151664,5.805151664,5.805151664,,
Turks and Caicos Islands,TCA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002380952,0.002381708,0.002382465,0.003970775,0.003970775,0.005559085,0.00794155,0.010324015,0.011912325,0.01429479,0.0158831,0.018265565,0.019853875,0.019853875,0.019853875,0.021442186,0.021442186,0.021442186,0.022236341,0.022236341,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.023824651,0.024618806,0.024618806,0.027795426,0.027795426,0.027795426,0.027795426,0.028589581,0.028589581,0.029383736,0.030177891,0.030177891,0.030177891,0.030177891,0.030177891,0.030177891,,
East Asia & Pacific (IDA & IBRD countries),TEA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.143382492,1.16611222,1.205117556,1.242649669,1.262650427,1.279978337,1.306426199,1.319264286,1.329366388,1.347255526,1.352517037,1.378333518,1.403170804,1.433831963,1.471226017,1.503146053,1.520754688,1.542502405,1.579894446,1.610271096,1.633141275,1.654748684,1.515105036,1.537064547,1.664581595,1.800198981,1.946891049,2.056688606,2.107043601,2.21306311,2.224265593,2.244831114,2.354556083,2.474342338,2.605583655,2.635895757,2.666838997,2.681139962,2.757517243,2.792835807,2.870518474,2.933565318,3.020265998,3.083769194,3.148110066,3.249393552,3.385243315,3.467159716,3.577321377,3.665429241,3.789419123,3.861563492,3.936523008,3.981377145,4.076546249,4.157614352,4.375568099,4.45974054,4.5539359,4.589338551,4.616932436,,
Europe & Central Asia (IDA & IBRD countries),TEC,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.420607877,0.420248134,0.425764948,0.391192647,0.38640755,0.385473589,0.377792068,0.375621419,0.371978992,0.366843762,0.364547107,0.364314291,0.360520452,0.366823677,0.378649011,0.378857058,0.379520271,0.379280177,0.38241807,0.384889292,0.391222387,0.391492241,0.386329151,0.390101796,0.392946546,0.397161084,0.400799431,0.402160483,0.406381146,0.407633862,,
Togo,TGO,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.287001287,1.287001287,1.287001287,1.287001287,1.37892995,1.37892995,1.37892995,1.37892995,1.37892995,1.37892995,1.470858614,1.470858614,1.470858614,1.470858614,1.470858614,1.470858614,1.470858614,1.470858614,1.470858614,1.562787277,1.562787277,1.562787277,1.562787277,1.562787277,1.65471594,1.65471594,1.65471594,1.65471594,1.65471594,1.65471594,1.746644604,1.746644604,1.838573267,1.838573267,1.838573267,1.838573267,2.206287921,2.206287921,2.206287921,2.390145247,2.390145247,2.390145247,2.390145247,2.390145247,2.757859901,3.309431881,3.401360544,3.769075198,3.769075198,3.769075198,3.769075198,3.677146534,3.125574554,3.125574554,3.125574554,3.125574554,3.125574554,3.125574554,3.125574554,3.125574554,3.125574554,,
Thailand,THA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.943666934,2.153105365,2.662021179,2.681594864,2.740315919,2.838184345,2.8969054,2.936052771,2.936052771,2.951711719,2.951711719,3.131789622,3.288379103,3.403863845,3.484115955,3.570240169,3.155278044,3.264890681,3.458670164,3.48998806,3.574154906,3.719000176,3.728787019,3.777721232,4.216171779,4.357102312,5.010863395,5.558926579,5.844702382,6.085458709,6.29489714,6.529781362,6.576758206,6.772495058,6.989762963,6.850789798,6.655052947,6.498463466,6.625692419,6.694200317,6.752921373,6.850789798,6.956487698,6.958445066,7.066100335,7.242263501,7.438000352,7.829474055,8.581103564,8.808158312,8.808158312,9.003895163,9.199632015,9.786842569,10.05108732,10.12938206,10.37405312,10.37405312,10.56978997,10.76552683,10.86339525,,
Tajikistan,TJK,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.893112318,0.921691912,0.857387825,0.821663332,0.771649043,0.757359245,0.73592455,0.728779651,0.728779651,0.714489854,0.714489854,0.700200057,0.707344956,0.835953129,1.000285796,0.907402115,0.928836811,0.950271506,0.955987425,0.961703344,0.967419263,0.973135181,0.987131267,1.008718207,1.04042078,1.399236256,1.420851646,1.43382088,1.452554219,1.469846531,,
Turkmenistan,TKM,Permanent cropland (% of land area),AG.LND.CROP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13406252,0.136190496,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,0.12767859,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.776461366,0.779520275,0.781776847,0.784585025,0.785738384,0.788446271,0.790552405,0.793611314,0.797723289,0.808354251,0.818064534,0.826087724,0.835063668,0.841863322,0.848998001,0.87242121,0.899148449,0.925374239,0.951775536,0.982844746,0.998063796,0.998088868,1.001624101,1.00405614,0.99059217,0.990612228,0.997700244,0.99332508,0.990454271,0.986430123,0.995243132,0.99518045,0.994666463,1.008940277,0.971374045,0.972153802,0.996697341,1.025704402,1.042815796,1.063864191,1.084628861,1.097087663,1.089771067,1.143690413,1.174207196,1.191983964,1.189285812,1.178941491,1.165639397,1.15861441,1.160111275,1.146894549,1.141243345,1.136513622,1.13915325,1.12037013,1.106247086,1.127744926,1.138443253,1.150418052,1.161405391,,
Timor-Leste,TLS,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.672494956,0.672494956,0.672494956,0.672494956,0.672494956,0.672494956,0.672494956,0.672494956,0.672494956,1.008742434,1.008742434,1.008742434,1.008742434,1.008742434,1.344989913,1.344989913,1.479488904,1.681237391,1.748486886,1.950235373,2.15198386,2.286482851,2.420981843,2.62273033,2.824478816,3.026227303,3.295225286,3.564223268,3.69872226,3.900470746,4.034969738,4.034969738,4.034969738,4.034969738,4.034969738,4.169468729,4.438466711,4.438466711,4.505716207,4.505716207,4.505716207,4.505716207,4.371217216,4.371217216,4.371217216,4.371217216,4.371217216,4.707464694,4.841963685,4.841963685,4.909213181,4.969737727,5.030262273,5.090786819,5.151311365,5.211835911,5.272360457,5.332885003,5.373234701,5.373234701,5.373234701,,
Middle East & North Africa (IDA & IBRD countries),TMN,Permanent cropland (% of land area),AG.LND.CROP.ZS,,0.380508846,0.385268109,0.394902714,0.405930273,0.411269934,0.413707605,0.421601016,0.424619085,0.445977727,0.468729323,0.478596087,0.495659785,0.508663059,0.513770584,0.517833388,0.53025396,0.544067494,0.544299654,0.549175019,0.549175019,0.561595591,0.579588008,0.613019081,0.639253187,0.653995361,0.668737536,0.687774675,0.720857507,0.737921284,0.757074503,0.763320336,0.772581825,0.764246485,0.775360272,0.78856947,0.805818993,0.807323985,0.815427788,0.812417804,0.820753144,0.826194269,0.857104488,0.870795915,0.888742502,0.960323975,0.97845856,0.999168768,0.992002575,0.993495282,1.049510959,1.073320317,1.07854309,1.123488547,1.14214503,1.137362076,1.160720314,1.163006158,1.158479809,1.15582554,1.12537608,1.171060178,,
Tonga,TON,Permanent cropland (% of land area),AG.LND.CROP.ZS,,19.44444444,18.05555556,18.05555556,18.05555556,18.05555556,19.44444444,19.44444444,19.44444444,19.44444444,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,19.44444444,19.44444444,19.44444444,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,18.05555556,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,18.05555556,18.05555556,16.66666667,16.66666667,16.66666667,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,15.27777778,,
South Asia (IDA & IBRD),TSA,Permanent cropland (% of land area),AG.LND.CROP.ZS,,1.39939651,1.509665942,1.303146152,1.265692209,1.227610545,1.209615913,1.188901162,1.289545558,1.294985796,1.294985796,1.357339289,1.357967008,1.405715556,1.410130518,1.412850636,1.414043304,1.415717223,1.411950905,1.414461784,1.479535395,1.531426893,1.535402451,1.598383664,1.602986942,1.60675326,1.654459959,1.755104355,1.757405994,1.762218512,1.803229534,1.876254262,1.94193467,2.037954864,2.070016847,2.123429472,2.241800565,2.246180023,2.276752412,2.405600677,2.419441691,2.497993769,2.514965543,2.597310079,2.675150237,2.738240437,2.858489101,2.953438804,3.005126655,3.094354224,3.185405329,3.222211439,3.316301774,3.38735685,3.401400183,3.411835736,3.429132416,3.443702167,3.518461994,3.530201383,3.597917872,3.604102203,,
